Feature ID	Taxon	Consensus
0338387dedceb8d5ae9963f31386e45c	d__Bacteria; p__Actinomycetota; c__Actinobacteria; o__Micrococcales; f__Micrococcaceae	0.533
0339c946df0e7f4df54bae769454a35d	d__Bacteria; p__Bacteroidota; c__Bacteroidia	1.0
0339d50219c71731139f9ce51ded15c6	Unassigned	1.0
033b5b7db7d00e5f35ad99b761961fb3	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria	0.6
033f8780e355de102b0fd3b543b478cc	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Hyphomicrobiales	0.7
03425ac2258d505239db6a02833f6c84	d__Bacteria; p__Bacillota	0.55
03456b058d10ca1de728716cde67db5d	d__Bacteria; p__Thermodesulfobacteriota	0.571
0345b451b2a01dbc32e694d5310d02aa	d__Bacteria; p__Bacillota; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus	0.588
035213ca71313218967522a071024fe2	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria	1.0
035569fe9e586f63ffcde18e6e8cd693	d__Bacteria; p__Thermodesulfobacteriota; c__Desulfuromonadia; o__Desulfuromonadales	0.615
0357fb95900a5bf870fe797bc46d6788	d__Bacteria; p__Bacteroidota; c__Bacteroidia	1.0
0365a214f98797011be984b0f9f953d2	d__Bacteria; p__Bacteroidota; c__Bacteroidia	1.0
0369be208e129f5237975f0c6c243fac	d__Bacteria	1.0
036b439ab4b415dc5d48b5e3698055f1	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Incertae_Sedis	0.667
036e2a82ebef7634f147f23139ab7df9	d__Bacteria; p__Bacillota; c__Clostridia	0.55
036f9a6b3f1684f6e87101149bdc5205	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter	0.65
0371dc9599b61eb433c694185a383745	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rickettsiales; f__Mitochondria; g__Incertae_Sedis	1.0
03721a3ed32c8983fecf2707a154abc8	d__Bacteria	1.0
037748244265ef1fe7d86db9e66a3c60	d__Bacteria; p__Bacteroidota; c__Bacteroidia	1.0
0377917a3a93bc8516c540498bad0e30	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Pseudomonadales	0.9
037c30fcf07d5c7668a23a40a4987843	d__Bacteria; p__Actinomycetota	0.55
038054f7e07598c46087a17054789e3b	d__Bacteria; p__Bacillota; c__Bacilli	0.55
0385a5fa02f0501702d4e07e1af00763	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria	0.9
038677102a7b7e1667ec434c42cba254	d__Bacteria; p__Actinomycetota; c__Actinobacteria	0.583
03890d951052f862ae1b522123855355	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales	0.55
038ac2fb1b6c001155148a63e7ef9364	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria	1.0
039139a20ca626314d02f14213062acc	d__Bacteria	1.0
03967b82333238ecf553c94c9ee06f3d	d__Bacteria; p__Cyanobacteriota; c__Cyanobacteriia; o__Chloroplast; f__Incertae_Sedis; g__Incertae_Sedis	1.0
039ec02f3c04e2b0efd827f251da6c26	d__Bacteria	1.0
03a2e821d17ebc91a526c135ee201115	d__Bacteria; p__Bacillota; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus	0.714
03a35e6d1ca02c9f47ef8a17fe1e47d2	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria	0.95
03abbd997b7b5cd81b6b857b83c78b9b	d__Bacteria; p__Actinomycetota; c__Actinobacteria; o__Propionibacteriales; f__Propionibacteriaceae; g__Cutibacterium	1.0
03aed0890ce95b1c85b351723a23be0c	d__Bacteria; p__Bacillota; c__Clostridia	0.6
03af966ff07ddef2b87da992b85b600b	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales	0.667
03b5368c86db75a40fe61e2e432d3c1a	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Incertae_Sedis	0.667
03b702c5a20f49065ad77c6b2c20e818	d__Bacteria; p__Actinomycetota; c__Actinobacteria; o__Micrococcales; f__Micrococcaceae	0.643
03b8a29ecbb4b7c69a2218015532589a	d__Bacteria; p__Bacteroidota; c__Bacteroidia	1.0
03b93c4ac10d7fccb0026443d5f8d1a0	d__Bacteria; p__Bacillota; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus	0.833
03c19beb88182c3cbc93a3cbac1709d2	d__Bacteria; p__Bacillota; c__Clostridia	0.6
03c2ce821f4f9aa579e2d6de872af506	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria	0.9
03c321f57251b2b00d0701989d984b2f	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria	1.0
03c36250b8c2def545b3cd5f987c6446	d__Bacteria; p__Bacillota	0.579
03cbbef1250984ffffea66b1eb8f1f72	d__Bacteria	1.0
03cc90a76e65874ff04ccb1a8ee2d9b4	d__Bacteria; p__Actinomycetota; c__Actinobacteria; o__Micrococcales; f__Micrococcaceae	0.75
03d52421a28d9b73c5d1716eb520718b	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Enterobacterales	0.6
03d686b4609f6833da883873d35f6d73	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Pseudomonadales	0.6
03d8e6ee72e116c25595ba1d528e4e83	d__Bacteria; p__Bacillota; c__Clostridia	0.571
03d9ae7a606f0cd6e6a5e839a75cc3fa	d__Bacteria; p__Bacillota; c__Clostridia	0.7
03e01432ef1172e64f7f78247140a420	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Hyphomicrobiales	0.65
03e15a0177e4efa686e79fe4a3e8f0fb	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Spirosomataceae; g__Dyadobacter	0.714
03e3fe6aac435ef581d4cccd91e924dd	d__Bacteria	1.0
03e8081e13c6cef0eeee4dd6a2e12eba	d__Bacteria	1.0
03e85aabd1a6c54b815867acf693a258	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella	0.667
03ec7c53c0b394546dd43723eb0f60dd	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter	0.6
03ef056c5ee01618be25e58df12f083f	d__Bacteria	1.0
03f9f24310afe6886050a6af1b4810d1	d__Bacteria; p__Bacillota; c__Clostridia	0.6
040e3646a568667e41c18ad11c82477f	d__Bacteria; p__Cyanobacteriota; c__Cyanobacteriia	1.0
0410bb688a2708aeef9890fef3d0192f	d__Bacteria; p__Patescibacteria; c__Saccharimonadia; o__Saccharimonadales; f__Saccharimonadaceae; g__TM7a	1.0
0416b9c9c4dfa2fdb11eed62e66eee89	d__Bacteria; p__Bacillota; c__Clostridia	0.588
041734a7227d67cf1608d724dee4f549	d__Bacteria; p__Bacillota; c__Bacilli; o__Lactobacillales	0.556
041bdac7207444ff7021dc2e0a8cbb62	d__Bacteria	1.0
041c29c9d8fb0b13f0755e28632274b5	d__Bacteria; p__Actinomycetota; c__Actinobacteria; o__Mycobacteriales; f__Corynebacteriaceae	0.583
042710325263353f35a57a5b69e5be85	d__Bacteria; p__Actinomycetota	0.55
0429f7e5aeec508f4884f1b6281ae5aa	d__Bacteria; p__Bacillota	0.909
042f78431c953548b43496c2742021c6	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales	1.0
04310cd5ffa84abf063b160e9785a524	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria	0.7
04338dde4a4e0a3672ad77314fbd0ed6	d__Bacteria; p__Bacillota	0.55
0434b22539057742060b84a682ca8b78	d__Bacteria; p__Bacillota	0.55
0434faf834083d6162c64cb38bb660fe	d__Bacteria; p__Cyanobacteriota; c__Cyanobacteriia; o__Chloroplast; f__Incertae_Sedis; g__Incertae_Sedis	1.0
0436f128ba58517d4807298588992637	d__Bacteria; p__Cyanobacteriota; c__Cyanobacteriia; o__Chloroplast; f__Incertae_Sedis; g__Incertae_Sedis	1.0
0437c9910becc153a3d7838fd8eaa64b	d__Bacteria	1.0
043b9652006c0cbb23a617328710ed9f	d__Bacteria; p__Bacillota; c__Bacilli	0.55
043c4a115ec26a96e20be3927ba3edc5	d__Bacteria	1.0
043cc906fe21f980174e03ce2a753959	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria	0.9
04412bfdb473784cbe68ce478173bd6a	d__Bacteria; p__Bacteroidota; c__Bacteroidia	1.0
04447f574be0450b42f726bc42c5ccc8	d__Bacteria; p__Fusobacteriota; c__Fusobacteriia; o__Fusobacteriales; f__Leptotrichiaceae	1.0
04456df6334d5e14e85824448a0c6143	d__Bacteria; p__Actinomycetota; c__Actinobacteria; o__Micrococcales	0.7
044592393b7706a800c108d0f73d214b	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria	0.9
04475739293e0a4bb6b8368c7d6f42fa	d__Bacteria; p__Actinomycetota; c__Actinobacteria; o__Mycobacteriales; f__Corynebacteriaceae; g__Corynebacterium	0.818
0449c77109409d5a6a67bbd6962d9e24	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales	0.55
045bb03f6292d0b36cd77c9e6c5c4020	d__Bacteria; p__Fusobacteriota; c__Fusobacteriia; o__Fusobacteriales; f__Leptotrichiaceae	1.0
045c1cbefff0a848466ede03e8a68e86	d__Bacteria	1.0
045d6d5c695deff1797273019819aa92	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales	0.571
0461a1314b0c2ad8f5cfdad310e18046	d__Bacteria; p__Actinomycetota; c__Actinobacteria	0.833
046a5658a3e7205bd4c67706d6149209	d__Bacteria; p__Actinomycetota; c__Actinobacteria; o__Micrococcales; f__Micrococcaceae	0.6
046afb7e648b2fe20eeb1c39589df576	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria	0.95
046cc6c6ae35a81b4c0d7de76a9a37e3	d__Bacteria; p__Bacteroidota; c__Bacteroidia	1.0
046d2427a4267166efcdfd155296b69b	d__Bacteria; p__Bacillota; c__Bacilli; o__Bacillales; f__Bacillaceae	0.6
046efa720d3e1d2cc3b2a2ca4ac76386	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Incertae_Sedis	1.0
0472b0614a4a29f440b210730f364c32	d__Bacteria; p__Chloroflexota; c__Anaerolineae	0.75
047c596149ab5e1e62eb9341525b0276	d__Bacteria; p__Bacillota; c__Clostridia	0.6
047dd1a6a899acf38bc0a9514871b4ec	d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Pirellulales; f__Pirellulaceae; g__Pirellula	1.0
0484e468719338db924d95594a715289	d__Bacteria; p__Thermodesulfobacteriota; c__Desulfuromonadia	0.538
04860fe68b522ff582c26c756deda59b	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales	0.55
0487b4869610459eccfeaf002f11322a	d__Bacteria; p__Actinomycetota; c__Actinobacteria	0.833
0488cfb757c26c91c957288182cb5b8b	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiia; o__Pedosphaerales; f__Pedosphaeraceae	0.75
048a5a746f193593b381279980142279	d__Bacteria; p__Actinomycetota	0.611
048eaca9f4aa9ed4885cf486150ad359	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__Marivirga	1.0
048ef58e448916aabaf6a58abc429a87	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales	1.0
0492f7e2d613fd527adfd709b9996829	d__Bacteria; p__Bacillota; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Family_XI	0.571
049330b09c1db5ba5fc1f9ba05fee81d	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria	1.0
0493a3e7af10e2ba0adb1ee5de851247	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rickettsiales; f__Mitochondria; g__Incertae_Sedis	1.0
04983fcb3cafd934155070179284521d	d__Bacteria	1.0
049c720eb9a725d929557c1b20516366	d__Bacteria; p__Actinomycetota; c__Actinobacteria; o__Mycobacteriales	0.667
049e49296d89c9b06fcae5358675fd89	d__Bacteria; p__Actinomycetota; c__Actinobacteria	0.769
049f84766a3c7605813f9f211723899f	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria	0.95
04a3b9c29e865d685e12c340031289aa	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales	0.6
04a59bfb2f3cd43ca5e2b78777c3f921	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales	0.8
04a6eb9d3034bb8acd5e94fabc1e99ef	d__Bacteria; p__Actinomycetota; c__Actinobacteria; o__Propionibacteriales; f__Propionibacteriaceae; g__Cutibacterium	0.769
04a802674683d317a8c7484ce2407ce0	d__Bacteria; p__Bacillota; c__Clostridia	0.55
04a951fdc03ab5473c100d02d3bf4d6b	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter	0.65
04aa9171eafec59c20b43d69740a2261	d__Bacteria; p__Bacillota; c__Clostridia	1.0
04b903160b997ab2a0c0416b2b078812	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria	0.8
04bbb154d73071fcf8a359b84f2a65ec	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Hyphomicrobiales	0.6
04bd801d7f735c70e4698058f2d67b14	d__Bacteria	1.0
04be356b0ea7732c7a19511a0489ca17	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales	1.0
04c8fa4eab602fe5089150a76f05864f	d__Bacteria; p__Bacteroidota; c__Bacteroidia	1.0
04cb91b3e42ad72a65f8530b4290a622	d__Bacteria; p__Bacillota; c__Clostridia	0.6
04cc077024ebc48e9b60f9b9a1737135	d__Bacteria; p__Deinococcota; c__Deinococci; o__Deinococcales; f__Trueperaceae; g__Truepera	1.0
04d1a3347f414e0bbfd94d588eefd506	d__Bacteria; p__Bacillota	0.733
04d5aa0872eb17d5ece9fccb5d9496c7	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria	0.9
04d8eeca3b55c490fad3ee58a8043c93	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Spirosomataceae; g__Dyadobacter	0.769
04db79b685cd0e58136ec6ca2150aae0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Spirosomataceae; g__Dyadobacter	0.769
04df7c824a426f9264e50648410261a9	d__Bacteria	1.0
04e688c8aac89ac3d1b358c817d5dbd6	d__Bacteria	1.0
04e84ae80b0c772ea61aa288acadc35c	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria	0.95
04e9151eebd435f26965d2a465f88599	d__Bacteria; p__Bacillota; c__Clostridia	0.6
04f584842838d366753ad9c9347f1e89	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Saprospiraceae; g__Incertae_Sedis	1.0
04f904b3d31c2befe57f5b87e5ca5981	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria	0.95
04f90d7c61cdce3eedc442d9125783cf	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria	0.9
04fb4c860d92593a80d5d3198822488e	d__Bacteria; p__Bacillota; c__Bacilli; o__Bacillales; f__Bacillaceae	0.55
04fe08465a464d49b384712fd263e3f8	d__Bacteria; p__Bacillota; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Family_XI	0.75
04fec981214a5f2ac5272a95cf851dab	d__Bacteria; p__Bacillota	0.55
0501af21741dbec996c9a28e98835f46	d__Bacteria; p__Bacillota	0.55
050329c2fac1eb20d044bcc6a1b7ad94	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria	0.9
0509cb454f3ff3c04a0911ab435c5e4d	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Incertae_Sedis	0.6
050a24db5cfeecd905b4f08ec5ffd88b	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Incertae_Sedis	0.75
050f4bab6d3355c5e413ef6104ea63a1	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Saprospiraceae; g__Incertae_Sedis	0.6
050fe5ea4f785dc4c83975840c378323	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria	0.65
0515ba6d1b6f841b5d4aa36687413dfd	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria	0.95
0522bfa94eba6ceddf15a808b6ae96b7	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rickettsiales; f__Mitochondria; g__Incertae_Sedis	1.0
052bea98ea58d64bc7e0d792d4bb43c8	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria	1.0
052d87aea4f4eda4ebc5fcd28022b009	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria	1.0
0530c7902c0c07abcc08db4359f05ea0	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria	0.85
0531a34461bd2c04dba6b0110f0417ea	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria	0.75
053dbd32448022b4f98ab64900f6f677	d__Bacteria; p__Bacillota; c__Bacilli	0.571
05497003c52665394007505ea92bb7fd	Unassigned	1.0
054b6e17fe480bdde696771903a50bc8	d__Bacteria; p__Actinomycetota	0.647
054e12abf5e53ae45df8f84d99d1fee1	d__Bacteria; p__Cyanobacteriota; c__Cyanobacteriia; o__Chloroplast; f__Incertae_Sedis; g__Incertae_Sedis	1.0
054ed963c884824b2271f89afe8e5ec5	d__Bacteria	1.0
05516bcaa52e268fc754a8e78245c10f	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella	1.0
05540afc086d3dff2d4983902ca39411	d__Bacteria; p__Bacillota; c__Bacilli; o__Bacillales; f__Bacillaceae	0.545
05562f68403fe78d2b94414b40f7880c	d__Bacteria; p__Actinomycetota; c__Actinobacteria; o__Micrococcales; f__Micrococcaceae	0.545
0556309e565282e3cdc6d22c7a1314ca	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Hyphomicrobiales	0.6
05578c025f848862df905c36555eedcf	d__Bacteria; p__Actinomycetota; c__Actinobacteria; o__Micrococcales	0.545
055c809e3582cddc87a613be35ecd5a8	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria	0.85
056126c1f55a4b2fcfdcc1d38f8fee25	d__Bacteria; p__Bacillota; c__Clostridia	0.55
056b91bb21e3da4e48dd6b1b7d5ac7c3	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales	0.778
056cca0b1215936aa39dd6704de2ee9e	d__Bacteria; p__Actinomycetota; c__Actinobacteria; o__Mycobacteriales; f__Corynebacteriaceae; g__Corynebacterium	0.909
057059d34d8e549532483e05918b8a7f	d__Bacteria; p__Actinomycetota; c__Actinobacteria	1.0
0577baaef9682eb6fd76356d20e63519	d__Bacteria; p__Actinomycetota	0.55
05788c8933770a4c758a61f5894a1854	d__Bacteria	1.0
0578b6f2c8839975b010984f44779c28	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria	1.0
05867aca08010115e24bde7d2b43984d	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Hyphomicrobiales	0.65
0588c7251aabe8c033f6cf5d0bee7ad2	d__Bacteria	1.0
058b7af5012e947f2a77613fe89b5b5f	Unassigned	1.0
058d54fc337e2f6ad3cd0a791c1d644c	d__Bacteria; p__Bacillota	0.667
058fd803682b6e6aad91cabbc0108439	d__Bacteria; p__Thermodesulfobacteriota	0.769
0590a5f92e297755a19bed0d95df2d23	d__Bacteria; p__Actinomycetota; c__Actinobacteria; o__Micrococcales; f__Micrococcaceae	0.727
0594fbfe078b30f473e78b612d8f8f68	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales	0.667
0596f1b5b11e99bf18722825f5058d84	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales	0.667
059cffa81c0e67f1f1061ec57bf65dda	d__Bacteria; p__Actinomycetota	0.55
05a0879d203021699d913e7099da4b3e	d__Bacteria; p__Bacillota; c__Bacilli; o__Bacillales	0.55
05a51060f0c9215d8e1ebc13f9f844f5	d__Bacteria	1.0
05a5cb7244c7a58512698f1e15b4648b	d__Bacteria; p__Actinomycetota; c__Actinobacteria; o__Propionibacteriales; f__Propionibacteriaceae; g__Cutibacterium	0.909
05a8f1a91ef59e09bafa0f4695f63827	d__Bacteria; p__Cyanobacteriota; c__Cyanobacteriia; o__Chloroplast; f__Incertae_Sedis; g__Incertae_Sedis	1.0
05a9bdb05e34d5848bf5144f0e58419b	d__Bacteria; p__Fusobacteriota; c__Fusobacteriia; o__Fusobacteriales; f__Leptotrichiaceae	1.0
05aa7504ae1491c3c73957616e21d667	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria	1.0
05ae88fcc0ef28b6eaa14141e528884f	d__Bacteria; p__Bacillota	0.55
05affb9075700165f69effe9bdf531ba	Unassigned	1.0
05b016eacc107f69f43d3f30060badcd	d__Bacteria; p__Bacillota; c__Bacilli	0.55
05b54a9ec922a0376dcf14cd6c480128	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Spirosomataceae; g__Dyadobacter	0.643
05b920e10cddf14fb5b0f0b42237d3e3	Unassigned	1.0
05c6a5f7d901b6782ca74ae682b1d918	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria	0.95
05cda85852d7f25f95dcc480d239dd00	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Enterobacterales	0.75
05cf55cfd0840f1de792b6c6efa32512	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales	0.55
05dae9c8c46f9eba85f4fd1d4630378b	d__Bacteria; p__Actinomycetota	1.0
05e3bac0c019a1dccd16afea26eda611	d__Bacteria; p__Bacteroidota; c__Bacteroidia	1.0
05e56102478d0a5b2a190e1a50c1006f	Unassigned	1.0
05eee5f11cd9e61e399fa19f3a0c1755	d__Bacteria; p__Bacillota	0.55
05f74ed6b0dcbae9747e7bcbd3cb01a8	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella	0.667
05fbd41c549efcc6b64bd20bda92e5fa	d__Bacteria; p__Bacillota; c__Bacilli	0.55
05fcf8e8b2bebdb91b1ce37e5ebdacba	d__Bacteria	1.0
0602d8bc65e094667034c97d8d20252c	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria	1.0
0609c639dbf5c5d1e7595212c2b6660e	d__Bacteria	1.0
060b6e71010e78ed4d4f5bdf0cbdeaad	d__Bacteria; p__Bacillota; c__Bacilli	0.6
060fdbbfa61cbfb4d47350dc2a2019cd	d__Bacteria	1.0
06152508c37d61d530c02bea2aac3832	d__Bacteria	1.0
06153580c5f71b7534e0104886b8e6e3	d__Bacteria; p__Bacillota	0.909
0615fd45382e093e8431bc9b6513209a	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria	0.9
061626d7abba9f08bab1841a928897d4	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria	0.75
061cc3fd68a078dfc17c89dd4e7c1d57	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales	0.55
061dc482f57fcaddc7614329b809728f	Unassigned	1.0
06216a0275f5fc97f22d7fe1645f6042	d__Bacteria; p__Actinomycetota; c__Actinobacteria; o__Mycobacteriales; f__Corynebacteriaceae; g__Corynebacterium	0.8
06296ef8e5b973cb2ac066c552af976a	d__Bacteria; p__Bacillota	0.55
062a03337b33787a208562baf43dc711	d__Bacteria; p__Bacillota	0.556
062b40832391c96b84ef3746d2aade93	d__Bacteria; p__Bacillota; c__Bacilli; o__Staphylococcales; f__Staphylococcaceae; g__Staphylococcus	0.545
06303a98faf1ca8cffbc5ee6b5b40138	d__Bacteria; p__Cyanobacteriota; c__Cyanobacteriia; o__Chloroplast; f__Incertae_Sedis; g__Incertae_Sedis	1.0
0634076e5c70cbca50a91df4cf774dda	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria	0.55
0634e017ff87cb7c5b9d1e5a4a666e92	d__Bacteria; p__Bacillota; c__Clostridia	0.55
0637b945d9befdb30dc1b319201163e6	d__Bacteria; p__Bacillota	0.55
064870bc3b90e3705a92dc6e8081427d	d__Bacteria; p__Bacillota; c__Clostridia	0.6
0649b6da9a97ce4c1a3c5ba50b221e24	Unassigned	1.0
0649bdbd9096b011f8e4ac47d0e9c889	Unassigned	1.0
064adc0178077427f1b5ae6466e533e0	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Pseudomonadales	0.9
06512222a89206bb33638145d0cfcd38	d__Bacteria; p__Bacillota; c__Clostridia; o__Peptostreptococcales-Tissierellales	0.625
0651e0fb22fa723c09fe074bf9690bfe	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Incertae_Sedis	1.0
0652df978cf1a4143f349d55364abfd8	d__Bacteria; p__Actinomycetota; c__Actinobacteria; o__Propionibacteriales; f__Propionibacteriaceae; g__Cutibacterium	0.909
06538419424ac73d544850427a81ce52	d__Bacteria; p__Bacillota	0.55
0657cb0d6786cde980b6a98f7cafb848	d__Bacteria; p__Deinococcota; c__Deinococci; o__Deinococcales; f__Trueperaceae; g__Truepera	1.0
06580f5f0a0b1cc5bfae6709d7c21bf0	d__Bacteria; p__Bacillota	0.55
065a6335ff80289a7bd0492475f6d028	Unassigned	1.0
06605fb24549d38b391caf78b121707c	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria	0.8
0665bf7423b103977fc904386d2aa961	d__Bacteria; p__Bacteroidota; c__Bacteroidia	1.0
066e516b6e3e0be47fa121a637fcc6de	d__Bacteria; p__Actinomycetota; c__Actinobacteria; o__Micrococcales; f__Micrococcaceae	0.526
06763cc2d0e2103d7e0a15910105a9a7	d__Bacteria	1.0
0681bb571746f9f883cfc7d1c567799d	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Hyphomicrobiales	0.75
0684b0d5f5feb5f0d8dba77dd5384154	d__Bacteria; p__Bacillota	0.55
06887de64501974c140a2022602dfff8	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria	0.9
068bf4a497325e96a2892327c68e1195	d__Bacteria; p__Bacteroidota; c__Bacteroidia	1.0
068e766e6f1d8f64f4cc21e056f489d1	d__Bacteria; p__Actinomycetota; c__Actinobacteria; o__Micrococcales; f__Micrococcaceae	0.6
069bdfe1d612c0f127fdd761acc45700	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria	0.95
06a0cc7d408aeba7ab3eb0a8816fde8f	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Enterobacterales	0.75
06a144a0c8d6fff5464a208b728b309b	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria	0.75
